ROUTE,AVERAGE_CO2_PER_PERSON_TONNES,AVERAGE_CO2_PER_PERSON_KG,AVERAGE_CO2_TONNES,FLIGHT_COUNT
CPT-DUR,0.1000980656142157,100.09806561421571,14.34003488372093,86
EIN-VNO,0.100083255524432,100.08325552443199,15.6885,4
FOC-WUZ,0.10006761325219743,100.06761325219743,14.8,2
EWR-YOW,0.1000648725887116,100.06487258871161,5.625230769230769,13
AER-DME,0.10006149743762914,100.06149743762914,14.809173913043479,46
FCO-NTE,0.10005858228320276,100.05858228320275,14.750375,8
KWE-XUZ,0.10005725410662203,100.05725410662203,14.48025,4
TEN-WUX,0.10004394861392832,100.04394861392832,14.7965,2
MUC-PMI,0.10004298386021072,100.04298386021073,15.227500000000001,14
BSL-SKG,0.10004005903436643,100.04005903436642,15.816333333333333,3
SZX-YIH,0.10003865215222552,100.03865215222551,14.006888888888888,9
LGW-PMI,0.10003814627028887,100.03814627028886,15.77125,40
ETZ-TLS,0.10003095975232199,100.03095975232199,1.6155,4
MIA-MID,0.10002630825057297,100.02630825057297,13.523625,8
ENH-HAK,0.10001759076836478,100.01759076836478,14.503,2
NUE-PRN,0.10000116713352009,100.00116713352008,14.280166666666666,6
ANC-OME,0.09997862422456676,99.97862422456676,9.904,11
FCO-OTP,0.09997152660557782,99.97152660557782,15.057400000000001,10
HER-ODS,0.09996887643946467,99.96887643946467,16.060000000000002,2
RZE-STN,0.09996133516388318,99.96133516388318,16.346666666666668,6
LBE-MCO,0.09995151906916613,99.95151906916614,15.4625,2
SHS-XMN,0.099951270449008,99.951270449008,14.358,4
HYN-SWA,0.09994771241830064,99.94771241830064,7.645999999999999,2
ARN-DUS,0.09994738562091503,99.94738562091503,13.887,4
CPH-TOS,0.09994558472134371,99.9455847213437,15.248250000000002,20
DGO-TIJ,0.09994371825866263,99.94371825866263,14.476125,8
SNN-WRO,0.09993729471484027,99.93729471484026,16.7345,2
NDE-WIL,0.09993574168797954,99.93574168797954,5.8355,4
CUR-MDE,0.09993284840818047,99.93284840818046,11.532000000000002,6
FLL-SXM,0.0999256625727214,99.9256625727214,15.4585,2
DIE-RUN,0.0999172794117647,99.91727941176471,5.435499999999999,2
EDI-INN,0.09991700383857248,99.91700383857248,16.051666666666666,6
BVA-NAP,0.0998941798941799,99.8941798941799,16.048,2
CKG-WHA,0.09980790690259846,99.80790690259846,14.687800000000001,5
EBB-MBQ,0.09980709051297287,99.80709051297288,0.6133333333333333,9
LTN-VCE,0.09980392156862745,99.80392156862746,13.234,2
CGQ-PKX,0.09979148206792798,99.79148206792799,14.267833333333332,18
CVG-SRQ,0.09977306058899989,99.77306058899988,15.564642857142857,14
GPS-UIO,0.09976704014939308,99.76704014939308,14.217,7
BOM-RKT,0.09976280834914611,99.76280834914611,15.7725,2
CWB-EZE,0.09975332068311196,99.75332068311197,15.771,2
EBL-MED,0.09973129992737836,99.73129992737836,13.733,2
PVG-XNT,0.09972740315638451,99.72740315638451,13.902000000000001,2
GYE-SJO,0.099718954248366,99.718954248366,15.257,1
ATL-MDW,0.09971149125384417,99.71149125384417,10.4185,60
BUD-KUT,0.09970957420625153,99.70957420625153,20.256,4
CAN-FUG,0.09970588235294117,99.70588235294117,13.56,2
KIV-PMF,0.0996797385620915,99.6797385620915,15.251,2
OOD-PER,0.09967440819103222,99.67440819103223,13.481111111111112,9
DMK-KNO,0.09967320261437909,99.6732026143791,15.25,4
BDL-DTW,0.09967263561738852,99.67263561738852,10.370727272727272,22
CTA-ZRH,0.09967094883930583,99.67094883930582,14.741333333333333,9
HSN-LYG,0.09966953073364178,99.66953073364178,7.54,4
ACY-MCO,0.09966645119586297,99.66645119586296,15.4184,5
CGK-KUL,0.09965450245043808,99.65450245043809,14.746188679245282,106
ABZ-CPH,0.09965359477124183,99.65359477124183,7.6235,2
BCN-BHX,0.09965317828187807,99.65317828187807,15.364266666666667,15
HIA-SJW,0.09965240641711232,99.65240641711232,7.454000000000001,2
LYS-MIR,0.0996518311028115,99.6518311028115,14.9325,6
CTA-HHN,0.09964519140989729,99.6451914098973,16.008,4
PIT-TPA,0.09963711782585376,99.63711782585376,16.104,6
LEX-ORD,0.09963214341813906,99.63214341813905,4.979063829787234,47
FUK-MMJ,0.09962848297213624,99.62848297213624,6.436,4
DCA-MYR,0.09962443438914027,99.62443438914028,5.504250000000001,4
BIO-VCE,0.09962418300653596,99.62418300653596,15.2425,2
ATL-MIA,0.09962314591616656,99.62314591616655,15.303760638297872,188
KWL-SWA,0.09960561497326204,99.60561497326204,7.4505,2
HFE-YNT,0.09959768270944741,99.59768270944741,9.463666666666667,3
NOJ-SVX,0.09958823529411766,99.58823529411765,8.465,2
OMS-SVX,0.09958823529411764,99.58823529411764,8.465,2
LHR-MAD,0.09958238896904124,99.58238896904125,16.704941176470587,119
BPS-SDU,0.09957800511508952,99.57800511508952,11.6805,4
BTS-HRK,0.09957671957671957,99.57671957671957,15.997,2
CKG-HUZ,0.09957516339869281,99.57516339869281,15.235,2
CLT-DTW,0.09957160612181505,99.57160612181505,9.502239130434782,46
KUN-LTN,0.09956319788592209,99.5631978859221,17.4175,6
HZG-PKX,0.09956216577540107,99.56216577540107,14.8945,4
CUL-MXL,0.09955882352941177,99.55882352941177,12.186,6
CAP-MIA,0.0995528351881293,99.5528351881293,12.603,2
HRB-YNT,0.09954386416477076,99.54386416477077,14.151285714285715,7
YXS-YYE,0.09954248366013072,99.54248366013071,1.523,4
BHX-OPO,0.09952692187986306,99.52692187986307,15.989,2
PKX-WHA,0.09951771030993042,99.51771030993042,15.73375,4
CSX-TYN,0.09950705032809577,99.50705032809577,14.375833333333333,12
LIS-ORY,0.09949517774942475,99.49517774942476,15.829923076923077,65
ALB-DTW,0.09949472173360478,99.49472173360478,8.211038461538461,26
CEE-MMK,0.09949411764705883,99.49411764705883,4.2285,2
GLA-KEF,0.09949388631857237,99.49388631857236,13.7665,6
CLT-ORD,0.09945680641159783,99.45680641159784,13.47482142857143,112
BNA-MSP,0.09945063579158708,99.45063579158709,13.91157142857143,28
BLR-IXZ,0.0994459528131541,99.44595281315411,16.65575,12
BSL-SCQ,0.09944233607421464,99.44233607421464,15.721833333333334,6
BSB-SDU,0.09943660012314103,99.43660012314102,11.873722222222222,36
DUB-LYS,0.09943430245661483,99.43430245661483,14.706333333333333,9
RLK-XIY,0.09943396226415095,99.43396226415095,8.959,1
HSG-TPE,0.09943137254901963,99.43137254901963,15.213000000000001,2
OKA-TAK,0.09942692540933898,99.42692540933898,16.3955,2
SJJ-WAW,0.09942261663680525,99.42261663680526,6.902666666666666,6
BSR-DXB,0.0994148796980399,99.4148796980399,20.360214285714285,14
AMM-KWI,0.09940808122946346,99.40808122946346,11.267700000000001,10
DIY-IST,0.09940527306345087,99.40527306345088,13.516,8
LRR-THR,0.09939042675893887,99.39042675893887,11.621666666666668,3
CNX-HKT,0.09938743329860122,99.38743329860122,14.7185,20
FCO-LCY,0.09937411764705882,99.37411764705882,10.5585,18
MAD-VRN,0.0993714596949891,99.3714596949891,15.568,4
DJE-SCN,0.0993681917211329,99.3681917211329,15.9635,2
FUK-TAO,0.09936708860759494,99.36708860759494,13.344999999999999,4
LZO-SZX,0.09935909833947194,99.35909833947194,14.983833333333335,6
DLC-FUK,0.09934408829400024,99.34408829400024,14.506800000000002,5
CGB-GRU,0.09933725402245847,99.33725402245847,14.323929577464789,142
OPO-XCR,0.09933706816059756,99.33706816059757,15.9585,2
MLA-VIE,0.09932631288118257,99.32631288118257,14.945071428571428,14
PPT-RAR,0.09931307424930758,99.31307424930758,4.420142857142857,7
LNV-POM,0.09931042780748664,99.31042780748663,3.942,4
PEK-ZHY,0.09930416068866571,99.3041606886657,13.843,1
MDW-MSY,0.09930199473728885,99.30199473728885,14.350000000000001,9
BSB-THE,0.09929684219994683,99.29684219994684,14.279250000000001,8
DFW-HRL,0.09928711964387124,99.28711964387124,6.076384615384615,13
DUB-TRN,0.09928415810768751,99.2841581076875,15.950000000000001,8
ADB-SSH,0.09927793339558044,99.27793339558045,15.949,2
BOS-RDU,0.09924893409603958,99.24893409603958,9.3101,90
FSZ-KMJ,0.09924148606811146,99.24148606811147,6.411,2
LAP-MEX,0.09922656501549999,99.22656501549999,14.613592592592592,27
CAP-SXM,0.0992235294117647,99.2235294117647,4.217,1
CMH-TPA,0.09921413292589763,99.21413292589763,13.905375,8
CMH-LGA,0.09921346075296605,99.21346075296606,6.9432222222222215,27
CNS-OOL,0.09920865837374376,99.20865837374376,15.684888888888887,9
YQB-YWK,0.09920415224913495,99.20415224913495,2.867,2
RUH-SPX,0.09920216362407032,99.20216362407032,14.672,2
FCO-LIL,0.09919934640522876,99.19934640522877,15.1775,2
ONT-SLC,0.09919803035538408,99.19803035538408,11.275823529411765,17
CHS-MIA,0.09918903992518059,99.1890399251806,10.424916666666666,12
TRS-VLC,0.09917522564581388,99.17522564581388,15.9325,2
CUN-IAH,0.09917392079200538,99.17392079200538,15.341852941176471,34
DEN-PNS,0.09917235926628717,99.17235926628717,16.675,4
BOI-STS,0.09916699565732334,99.16699565732334,12.5595,2
HIJ-SDJ,0.09915126050420169,99.15126050420169,5.8995,12
SAW-TBZ,0.09915087373861678,99.15087373861678,20.1425,2
HOU-TYS,0.099146110056926,99.146110056926,15.675,4
BRI-STR,0.09914509803921569,99.14509803921568,12.641,2
PSP-SFO,0.09912971135485409,99.12971135485408,6.9792424242424245,66
BCN-KRK,0.09912010918676245,99.12010918676245,17.326666666666664,6
DBC-SJW,0.09910815939278939,99.10815939278939,15.669,1
HND-SHB,0.09910556003223207,99.10556003223208,12.299,2
FLL-ROC,0.09910148674854558,99.10148674854557,15.331,2
INU-NAN,0.09909982174688059,99.0998217468806,11.119000000000002,4
OKA-UKB,0.0990982424330978,99.0982424330978,14.8075,20
BEL-MAO,0.09909822179240009,99.0982217924001,14.02796,25
SHE-TYN,0.09909724003594783,99.09724003594783,13.751875,8
MCO-STT,0.0990950226244344,99.09502262443439,15.33,4
PKX-WUX,0.09908590575470695,99.08590575470696,13.6995,8
CTA-LYS,0.09908529168491219,99.08529168491219,13.611,5
BCM-BGY,0.09908496732026145,99.08496732026146,12.128,4
BTU-KUL,0.09906861402470939,99.06861402470939,14.482862068965517,29
ITM-OKA,0.09906565310540019,99.06565310540019,27.973375,16
NBC-SVO,0.09905593070925446,99.05593070925445,11.7812,10
BVA-SOF,0.09905361120724228,99.05361120724228,18.203,4
HGR-SFB,0.09904772905754172,99.04772905754172,14.578000000000001,3
BOM-IXR,0.09903515707358213,99.03515707358213,15.368,12
BEM-GRO,0.09900093370681605,99.00093370681606,15.904499999999999,2
EBB-KSE,0.09897524262230145,98.97524262230145,0.6055555555555556,9
FRA-SPU,0.09897398692810458,98.97398692810458,12.304866666666667,15
JGN-TFU,0.0989682716968644,98.96827169686439,14.242999999999999,2
AYJ-BLR,0.09895098027806758,98.95098027806758,15.2545,8
DAL-IND,0.0989493095140154,98.9493095140154,13.1925,4
ORY-WAW,0.09893350383631713,98.93350383631713,19.3415,2
CGN-PMI,0.09892908013046815,98.92908013046815,15.7012,15
BCM-FCO,0.09892106954357754,98.92106954357754,14.4418,10
AMS-FCO,0.09891208766717238,98.91208766717239,15.019625,104
CCU-MAA,0.09891139997616559,98.91139997616558,15.135333333333334,24
SAN-STS,0.09891021671826628,98.91021671826627,6.3896,15
DLU-TFU,0.09890236447174262,98.90236447174263,10.9783,20
NBS-PKX,0.09889695754425772,98.89695754425772,15.1365,6
BNE-EMD,0.09888956458057617,98.88956458057616,7.429019607843137,51
NGB-TSN,0.0988559626830248,98.8559626830248,14.884333333333332,6
WNZ-XFN,0.09885098039215687,98.85098039215687,12.6035,2
BCN-RAK,0.09884434494282404,98.84434494282404,15.889500000000002,10
IAD-ORD,0.09884218173536781,98.84218173536782,12.883021739130436,46
BOS-DTW,0.09884102840644202,98.84102840644202,12.56475,80
EBL-IKA,0.09882774615222434,98.82774615222434,23.437,1
HKG-HSN,0.09881115528648736,98.81115528648736,15.7445,4
DCA-YYZ,0.0988025839485592,98.8025839485592,6.28165,20
ADB-VAN,0.09880174291938998,98.80174291938998,15.8725,4
BER-DUB,0.09879920266215499,98.79920266215498,15.1753125,16
EZE-IGR,0.09879886146093676,98.79886146093676,14.050814814814816,27
ATL-NAS,0.09879482807615803,98.79482807615803,14.493347826086955,23
BCN-ORK,0.09879400152616039,98.79400152616039,16.1675,2
LYG-XIY,0.09879374534623978,98.79374534623977,13.268,2
BGW-MED,0.09879084967320262,98.79084967320262,13.6035,2
BOI-SJC,0.09879017267562161,98.7901726756216,7.811,7
EVN-ODS,0.09878929349517585,98.78929349517584,15.8705,2
HNY-JHG,0.09878929349517585,98.78929349517584,15.8705,2
LPL-WMI,0.09877575395640491,98.77575395640491,16.54,2
ACX-SZX,0.09876816608996539,98.76816608996539,14.271999999999998,2
KBP-PRG,0.09876395843221729,98.7639584322173,13.398833333333334,6
GDL-TAP,0.0987620745420773,98.7620745420773,13.48325,4
HHN-PMI,0.09875490196078432,98.75490196078432,15.1095,2
PKX-WUH,0.09874553219221428,98.74553219221428,14.576454545454546,22
NTE-PRG,0.09874040691545437,98.74040691545437,15.355,4
HRB-WEH,0.09873697136627073,98.73697136627072,13.150166666666665,6
KRK-LBA,0.09873223363419442,98.73223363419442,15.861333333333334,6
KTW-LPL,0.0987261055049635,98.7261055049635,17.325,2
ATL-MKE,0.09871847353580139,98.7184735358014,14.623464285714286,56
LJG-NNG,0.09870743034055729,98.7074303405573,12.753,1
DEN-SGU,0.09870588235294117,98.70588235294117,4.195,5
GAU-HYD,0.0986981484675982,98.6981484675982,15.0612,5
BZN-SEA,0.09869632176273774,98.69632176273774,7.971424999999999,40
BDL-CLT,0.09868654650762793,98.68654650762792,15.472888888888889,9
BOH-WRO,0.0986803610333022,98.6803610333022,15.853,2
TAO-WUH,0.09867946996912905,98.67946996912904,14.265049999999999,20
LIM-LPB,0.09867851307189544,98.67851307189544,11.8485,4
YUL-YWK,0.09867058823529412,98.67058823529412,4.1935,2
CPH-PSA,0.09866791160908808,98.66791160908808,15.850999999999999,2
STR-WAW,0.09865715325262134,98.65715325262134,8.1155,4
ICN-SHI,0.09865234982882042,98.65234982882042,15.848500000000001,4
NKG-XIY,0.0986506059784993,98.6506059784993,13.731446428571429,56
CUR-SXM,0.09864950980392158,98.64950980392157,5.5295000000000005,4
AVP-TPA,0.098643194504079,98.643194504079,11.487,2
BDO-KNO,0.09863414634146342,98.63414634146342,17.187,1
CLJ-MUC,0.09863100312588806,98.63100312588806,11.569416666666667,12
LAS-STS,0.09862348000544857,98.62348000544857,7.856444444444445,9
DAL-RSW,0.0986218487394958,98.62184873949579,14.67,1
DQA-PKX,0.09862048256428321,98.62048256428321,14.192400000000001,10
BGR-JFK,0.09859907120743035,98.59907120743034,6.3695,4
GOT-LHR,0.09859734088279032,98.59734088279032,13.08659375,32
CAN-JUH,0.09859588417410309,98.59588417410309,12.068000000000001,2
AJU-GIG,0.09859334056203126,98.59334056203126,15.587607142857141,28
CLJ-CRL,0.09859050366503241,98.59050366503241,15.9875,4
BAH-NJF,0.09858131487889274,98.58131487889274,11.396,2
ABJ-OUA,0.09857289509320474,98.57289509320475,16.0257,10
HKG-NGB,0.0985685099038571,98.5685099038571,14.910375,8
GMP-KIX,0.09856730875324013,98.56730875324013,18.7111,20
FKB-OPO,0.09855779424008745,98.55779424008746,15.972000000000001,4
DDG-YTY,0.09854411764705882,98.54411764705883,13.402,1
PVG-WDS,0.09853291316526612,98.53291316526612,14.0705,4
BHX-MUC,0.09853166179515283,98.53166179515283,12.619250000000001,12
BRI-CDG,0.09852624920936116,98.52624920936117,15.577,4
AGP-NQY,0.09851959283431365,98.51959283431366,16.121000000000002,2
MFM-WUH,0.09851824274013404,98.51824274013404,13.231,2
ALA-OVB,0.09851411829099455,98.51411829099455,15.145,4
GRO-KRK,0.09851351031106181,98.51351031106181,16.1345,2
GVA-LCY,0.09850166481687016,98.50166481687016,8.875,6
CTS-UKB,0.0984887242926879,98.4887242926879,13.3625,18
PHX-SAF,0.09848567119155355,98.48567119155355,5.441333333333333,3
DAL-PNS,0.09846153846153846,98.46153846153847,11.968,2
BOS-MSS,0.09845588235294117,98.45588235294117,0.6695000000000001,6
BUD-LGW,0.0984524303457485,98.45243034574851,17.131999999999998,10
FSZ-FUK,0.09845201238390092,98.45201238390092,6.36,8
MCO-RIC,0.09844771241830065,98.44771241830065,13.55625,8
LGW-RIX,0.0984462516815458,98.4462516815458,12.384538461538462,13
PVG-SJW,0.09844582425435212,98.44582425435212,15.420384615384616,13
BKO-DSS,0.09844284936196701,98.442849361967,13.967500000000001,8
LEJ-TIA,0.09843989769820971,98.4398976982097,19.244999999999997,2
BCN-CGN,0.0984389303079758,98.43893030797581,15.136833333333334,6
JNG-KWL,0.09843575418994413,98.43575418994413,14.977,1
LGW-MAD,0.09843309622315292,98.43309622315293,15.48709375,32
GVA-OPO,0.09843205352365615,98.43205352365615,14.901819672131147,61
AVP-CLT,0.0984296262254902,98.4296262254902,11.100999999999999,4
KOW-SHA,0.09842823732777467,98.42823732777467,15.0655,2
BGR-EWR,0.09842105263157896,98.42105263157896,6.3580000000000005,2
EDI-ZRH,0.09841869506423259,98.4186950642326,14.556125,8
BAV-TFU,0.09841244083840432,98.41244083840432,14.5552,5
CNX-KBV,0.09841185548293391,98.4118554829339,14.665125,8
HOU-SDF,0.09841008403361345,98.41008403361346,14.6385,2
INI-MLH,0.09840196078431372,98.40196078431372,15.055499999999999,2
JHG-KWL,0.09840024898848428,98.40024898848428,15.808,2
GVA-SKP,0.09839342188488298,98.39342188488298,15.556,1
MLA-TLS,0.09839091192032368,98.39091192032367,15.8065,2
DAL-ORD,0.09838487394957984,98.38487394957984,14.63475,8
DEN-OKC,0.09838293899791423,98.38293899791422,7.784516129032258,31
CSX-WEF,0.09837660203746303,98.37660203746303,14.968,1
PHX-SBA,0.09837513167054428,98.37513167054428,6.657153846153847,13
BEY-IST,0.09834259446571929,98.34259446571929,14.833785714285714,28
HAK-SQJ,0.09833800186741364,98.33800186741364,15.798,1
BOJ-TLV,0.09833800186741364,98.33800186741364,15.798,1
HAK-WMT,0.09833581533879376,98.33581533879376,13.2065,2
FUG-NNG,0.09833333333333333,98.33333333333333,15.045,1
NNY-TSN,0.09832408435072143,98.32408435072144,8.859,1
HAM-NCE,0.0983074168797954,98.3074168797954,15.6055,2
AGP-NTE,0.09830291603821016,98.30291603821016,14.0095,2
HGH-LFQ,0.09830224772835962,98.30224772835962,13.703333333333333,6
FMM-SKG,0.0982882041705571,98.2882041705571,15.79,4
BCN-VIE,0.09827836889045127,98.27836889045128,15.345473684210527,19
USK-UUA,0.09827058823529411,98.27058823529411,4.1765,2
GVA-LIS,0.09825116186531326,98.25116186531325,15.927256756756757,74
STW-SVO,0.09825022603978302,98.25022603978302,12.769,8
PEE-SGC,0.09824369747899159,98.24369747899159,5.8454999999999995,2
AMS-TLS,0.09823781342840165,98.23781342840165,9.591833333333334,30
HRB-KHV,0.09823529411764706,98.23529411764706,10.687999999999999,2
AKU-TLQ,0.09822595704948646,98.22595704948645,7.514285714285714,7
WMT-XIY,0.09822009692027879,98.22009692027879,11.520499999999998,2
BJX-CJS,0.0982156862745098,98.2156862745098,15.027000000000001,2
FCO-SOF,0.09821370148812822,98.21370148812822,10.661125,8
CGN-PRG,0.09820148749154833,98.20148749154833,14.524,1
BCN-MAN,0.09819224026425934,98.19224026425934,16.549947368421055,19
IGD-SAW,0.09818898527152796,98.18898527152795,15.642999999999999,4
CKG-LFQ,0.09818021590658736,98.18021590658736,7.427333333333333,3
FCO-MAD,0.09817006540158861,98.17006540158862,16.204092857142857,140
NKG-PKX,0.0981393096769731,98.1393096769731,12.015666666666666,6
SEA-SLC,0.09812869548475611,98.12869548475611,12.428862745098039,102
HOU-TPA,0.098127895633778,98.127895633778,13.745000000000001,4
CLT-RSW,0.0981265909872721,98.1265909872721,15.847444444444445,18
NRT-TAE,0.09812636165577342,98.12636165577342,15.764,2
JNB-UTN,0.09812400635930048,98.12400635930048,3.0860000000000003,17
YIW-ZUH,0.09811691626499874,98.11691626499875,14.423666666666668,3
NGB-XFN,0.09810666666666666,98.10666666666665,12.5086,5
BCM-BLQ,0.09809640522875818,98.09640522875817,12.007,4
EVV-SFB,0.09808078329115219,98.08078329115219,13.3296,5
AEB-CSX,0.09807275541795667,98.07275541795667,12.671,1
CJJ-NRT,0.0980718954248366,98.0718954248366,15.004999999999999,4
BER-TIA,0.09807161125319694,98.07161125319693,19.173000000000002,2
AVL-BOS,0.09804870335230867,98.04870335230866,15.5015,4
CLT-MIA,0.09804601267030104,98.04601267030104,15.552522222222223,90
BDB-MEL,0.0980360531309298,98.0360531309298,15.499500000000001,2
FUK-ISG,0.09802941176470589,98.0294117647059,14.9985,2
DTM-VNO,0.09801633986928104,98.01633986928104,14.996500000000001,2
HVN-USA,0.09801269799493251,98.01269799493251,13.74225,4
OZH-SKG,0.09800809212573917,98.00809212573917,15.745,2
WHA-XMN,0.09799735624586914,97.99735624586914,7.413500000000001,4
